tx	gene_id	H2	H27	H45	H47	H56	H74	H87	H91
ENST00000461997	ENSG00000171792	0	0	19.418	6.22	9.568	6.065	8.072	0
ENST00000618250	ENSG00000171792	0	0	0	11.28	0	2.784	0	0
ENST00000464682	ENSG00000171792	0	0	16.062	0	2.99	30.687	3.566	0
ENST00000366285	ENSG00000171792	0	0	0	0	0	0	0	0
ENST00000535978	ENSG00000171792	0	0	0	0	0	0	0	0
ENST00000538700	ENSG00000171792	3.129	6.902	9.752	0	0	0	0	6.779
ENST00000489288	ENSG00000171792	56.871	92.098	144.599	36.323	29.442	75.464	21.908	72.221
ENST00000540184	ENSG00000078246	0	3.287	0	0	2.037	1.189	0	0
ENST00000619883	ENSG00000278356	0	2	5	2	1	0	2	5
ENST00000623153	ENSG00000171792	0	0	20.975	9.176	0	0	0	0
ENST00000544943	ENSG00000078246	0	0	0	0	0	0	1.577	0
ENST00000538354	ENSG00000078246	0	6.257	3.337	0	0	2.673	0	1.236
ENST00000545331	ENSG00000078246	0	0	0	0	0	0	0	0
ENST00000448120	ENSG00000078246	16	14.462	17.105	6	0	13.137	3.423	17.764
ENST00000397132	ENSG00000078246	0	1.993	10.558	0	3.963	0	0	0
ENST00000541678	ENSG00000078246	0	0	0	0	0	0	0	0
ENST00000538704	ENSG00000078246	0	0	0	0	0	0	0	0
ENST00000517187	ENSG00000252996	0	0	0	0	0	0	0	0
ENST00000358409	ENSG00000197905	0	0	0	0	0	0	0	0
ENST00000359864	ENSG00000197905	0	0	0	0	0	0	0	1
ENST00000540314	ENSG00000197905	0	0	0	0	1	0	0	0
ENST00000536826	ENSG00000197905	0	0	0	0	0	0	0	0
ENST00000543035	ENSG00000197905	0	0	0	0	0	0	0	0
ENST00000397122	ENSG00000197905	0	0	0	2	0	0	0	0
ENST00000443986	ENSG00000197905	0	0	0	0	0	0	0	0
ENST00000544666	ENSG00000197905	0	0	0	0	0	0	0	0
ENST00000513358	ENSG00000250899	1	0	2	0	0	0	0	43
ENST00000702271	ENSG00000289980	0	0	0	0	0	0	0	1
ENST00000483097	ENSG00000234589	0	0	0	0	0	0	0	2
ENST00000537971	ENSG00000011105	24.817	0	0	0	0	17	0	57.126
ENST00000444315	ENSG00000011105	0	0	0	0	0	0	0	0
ENST00000011898	ENSG00000011105	0	16.101	39.903	52	9	0	21	0
ENST00000649909	ENSG00000011105	0	1.899	0	0	0	0	0	0
ENST00000539631	ENSG00000011105	0	2	1	0	0	0	1	15
ENST00000620330	ENSG00000278469	0	0	0	0	0	0	0	0
ENST00000539784	ENSG00000256197	0	0	0	0	0	0	1	0
ENST00000619492	ENSG00000275850	0	0	3	0	0	0	0	19
ENST00000640568	ENSG00000011105	1.183	0	0	0	0	0	0	10
ENST00000407263	ENSG00000011105	0	0	3.097	0	0	0	0	2.425
ENST00000495392	ENSG00000227081	5	15	5	0	4	3	1	4
ENST00000431374	ENSG00000011105	0	0	0	0	0	0	0	0
ENST00000492305	ENSG00000011105	0	0	0	0	0	0	0	6.449
ENST00000505276	ENSG00000291189	0	0	1	0	0	0	0	13
ENST00000635814	ENSG00000250770	0	0	0	0	0	0	0	0
ENST00000636557	ENSG00000291189	0	0	1	0	2	1	0	20.788
ENST00000637529	ENSG00000291189	0	0	0	0	0	0	0	2.212
ENST00000662026	ENSG00000287712	0	0	0	0	0	0	0	8
ENST00000701724	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000689465	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000689237	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000692435	ENSG00000291189	0	0	0	0	0	0	0	13
ENST00000686978	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000701216	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000700804	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000688836	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000687853	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000685534	ENSG00000291189	0	0	0	1	1	0	0	12
ENST00000689589	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000686557	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000432994	ENSG00000236908	0	1	7	0	0	0	1	26
ENST00000543036	ENSG00000236908	0	0	0	0	0	0	0	0
ENST00000693097	ENSG00000291189	0	0	0	0	0	1	0	8
ENST00000686448	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000702300	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000542449	ENSG00000257048	0	0	0	0	0	0	0	0
ENST00000452611	ENSG00000111218	0	0	0	0	0	0	0	0
ENST00000703587	ENSG00000290204	0	0	0	0	0	0	0	3
ENST00000546078	ENSG00000256691	0	0	0	0	0	0	0	0
ENST00000468701	ENSG00000243507	0	0	0	0	0	0	0	0
ENST00000673532	ENSG00000287243	0	0	0	0	1	0	0	46
ENST00000656838	ENSG00000287243	0	0	0	0	0	0	0	0
ENST00000668740	ENSG00000287243	0	0	5	0	0	0	0	0
ENST00000382622	ENSG00000111218	0	0	0	0	0	0	0	0
ENST00000543701	ENSG00000111218	0	0	4	0	0	0	0	54.76
ENST00000261252	ENSG00000111218	0	0	0	0	0	0	0	1.24
ENST00000333750	ENSG00000130038	25.25	38.82	81.667	58.482	53.708	46.869	40.631	42.586
ENST00000624384	ENSG00000280202	13	57	68	49	49	38	19	59
ENST00000440314	ENSG00000130038	85.248	170.948	152.032	113.82	102.553	124.796	69.693	41.929
ENST00000535292	ENSG00000130038	8	11.587	3	8	4.201	1.031	2	4
ENST00000252322	ENSG00000130038	33.77	81.851	165.026	93.117	50.265	84.053	13.428	21.432
ENST00000514026	ENSG00000130038	38.574	88.704	164.366	105.303	81.774	79.83	54.723	124.484
ENST00000410406	ENSG00000222338	0	0	0	0	0	0	0	0
ENST00000535507	ENSG00000130038	16.158	33.089	70.91	36.279	20.5	41.42	16.524	35.569
ENST00000637958	ENSG00000283138	1	0	2	0	0	0	0	1
ENST00000638100	ENSG00000283138	0	0	0	0	0	0	0	0
ENST00000416739	ENSG00000111224	24.576	83.283	180.944	74.207	53.216	79.98	45.531	58.782
ENST00000427057	ENSG00000111224	0	15.277	204.702	125.51	71.311	38.813	118.763	89.032
ENST00000458162	ENSG00000111224	10.415	225.423	0	15.221	44.284	0	0	22.898
ENST00000228820	ENSG00000111224	94.557	0	0	0	0	0	0	0
ENST00000447133	ENSG00000111224	0	0	162.795	0	0	144.958	0	0
ENST00000476985	ENSG00000111224	3.176	0	8.25	2.959	0	1.144	1.467	1
ENST00000453942	ENSG00000111224	0	23.532	29.697	7.946	12.346	20.525	25.637	12.529
ENST00000450737	ENSG00000111224	18.276	25.485	36.612	27.157	25.844	40.579	9.602	7.758
ENST00000237841	ENSG00000118976	0	0	3	0	0	1	0	24
ENST00000663241	ENSG00000256862	0	0	0	0	0	0	0	0
ENST00000649371	ENSG00000256862	0	0	0	0	1	0	0	2
ENST00000537149	ENSG00000256862	0	0	0	0	0	0	0	0
ENST00000654573	ENSG00000256862	0	0	0	0	0	0	0	0
ENST00000668261	ENSG00000256862	0	0	0	0	0	0	0	0
ENST00000545357	ENSG00000256862	0	0	0	0	0	0	0	0
ENST00000545163	ENSG00000256862	4	11	43	2	13	15	7	12
ENST00000701907	ENSG00000288729	0	0	0	0	0	0	0	0
ENST00000690597	ENSG00000288729	0	0	0	0	0	0	0	0
ENST00000687881	ENSG00000288729	0	0	0	0	0	0	0	4
ENST00000669712	ENSG00000256969	0	0	0	0	0	0	0	0
ENST00000654858	ENSG00000256969	0	0	0	0	0	0	0	0
ENST00000543206	ENSG00000256969	0	0	0	0	0	0	0	0
ENST00000536141	ENSG00000256969	0	0	1	0	0	0	0	0
ENST00000456928	ENSG00000256356	8	25	39	2	4	14	2	14
ENST00000489396	ENSG00000242444	0	0	0	0	0	0	0	2
ENST00000393388	ENSG00000242444	0	0	0	0	0	0	0	0
ENST00000689188	ENSG00000289105	0	0	0	0	0	0	0	0
ENST00000656828	ENSG00000255920	0	0	0	0	0	0	0	6
ENST00000539135	ENSG00000255920	0	0	0	0	1	0	0	0
ENST00000663068	ENSG00000255920	0	0	0	0	0	0	0	0
ENST00000646245	ENSG00000255920	0	0	0	0	0	0	2	0
ENST00000646756	ENSG00000255920	0	0	0	0	0	0	0	31
ENST00000646138	ENSG00000255920	0	4	4	1	2	2	0	0
ENST00000537370	ENSG00000255920	0	0	0	0	0	0	0	0
ENST00000676411	ENSG00000118971	6.521	10.777	48.378	6.289	5.858	44.736	6.533	29.07
ENST00000676279	ENSG00000118971	0	13.883	0	0	23.312	0	0	0
ENST00000536537	ENSG00000118971	0	0	1.939	0	0	0	0	0
ENST00000675880	ENSG00000118971	0	0	0	0	0	0	0	0
ENST00000261254	ENSG00000118971	583.735	1760.41	3000.746	729.491	661.706	1909.744	469.285	1039.583
ENST00000648100	ENSG00000285901	12.295	49.985	36.843	21.271	0	39.277	0	0
ENST00000674624	ENSG00000285901	0	0	0	0	0	0	0	17.518
ENST00000675468	ENSG00000118971	0	0	0	0	0	0	0	0
ENST00000702726	ENSG00000290063	0	0	0	0	0	0	0	0
ENST00000536795	ENSG00000118971	3.119	1.117	7.03	2.272	1.123	11.342	1.182	1.022
ENST00000541542	ENSG00000118971	0	0	0	0	0	0	0	0
ENST00000635110	ENSG00000078237	0	10.516	15.684	0	0	8.584	22.795	2.505
ENST00000179259	ENSG00000078237	233.65	231.034	414.38	318.678	236	278.317	242.205	422.303
ENST00000649073	ENSG00000213970	0	0	0	0	0	0	0	4
ENST00000493323	ENSG00000213970	0	0	0	0	0	0	0	1
ENST00000539671	ENSG00000078237	0	0	0	0	0	0	0	0
ENST00000537251	ENSG00000078237	6.681	5.279	0	0	0	0	0	0
ENST00000237837	ENSG00000118972	0	0	2	0	1	0	0	10
ENST00000648269	ENSG00000118972	0	0	3	0	1	0	0	14
ENST00000535390	ENSG00000111241	0	0	0	0	0	0	0	0
ENST00000543077	ENSG00000111241	0	0	0	0	0	0	0	0
ENST00000228837	ENSG00000111241	0	0	0	0	0	0	0	1
ENST00000261250	ENSG00000047621	101.264	193.527	263.106	101.762	75.343	130.09	46.362	116.683
ENST00000545746	ENSG00000047621	0	27.962	5.918	0	0	21.43	0	0
ENST00000544258	ENSG00000047621	0	0	0	0	0	0	1.232	1.187
ENST00000509318	ENSG00000047621	3	3	4	1	2	3	1	6
ENST00000541014	ENSG00000047621	0	0	0	0	0	1.934	1.442	0
ENST00000544697	ENSG00000047621	0	0	1.062	0	0	0	1	0
ENST00000535887	ENSG00000047621	2.153	10.629	14.755	6	3.241	10.398	5.02	1.13
ENST00000542080	ENSG00000047621	0	0	0	0	0	0	0	0
ENST00000535030	ENSG00000047621	5.583	5.881	1.158	3.238	1.416	3.148	3.944	0
ENST00000536346	ENSG00000111247	0	1.217	0	0	0	0	0	0
ENST00000536886	ENSG00000111247	0	3.986	0	0	0	0	0	0
ENST00000544110	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000398012	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000535558	ENSG00000111247	0	0	2.937	0	0	0	0	0
ENST00000442992	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000228843	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000352618	ENSG00000111247	4	11.798	0	0	2	10	0	1.451
ENST00000538817	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000544927	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000536117	ENSG00000111247	0	0	3.736	0	0	0	0	0
ENST00000544173	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000544029	ENSG00000111247	1	0	0	0	1	0	4	0
ENST00000544931	ENSG00000111247	0	0	12.327	4	0	0	1	5.549
ENST00000543431	ENSG00000010219	0	3.288	3.002	0	0	0	0	1.471
ENST00000539701	ENSG00000010219	1	0	3	0	0	0	1	0
ENST00000537719	ENSG00000010219	0	0	0	0	0	0	0	0
ENST00000539309	ENSG00000010219	0	0	0	0	0	0	0	0
ENST00000538520	ENSG00000010219	0	0	0	0	0	0	1	0
ENST00000539490	ENSG00000010219	0	0	0	0	0	0	0	3
ENST00000540757	ENSG00000010219	31.686	13.084	64.17	37.175	25.213	43.271	8.772	41.621
ENST00000536157	ENSG00000010219	2.237	0	1.09	3.91	3.211	2.054	1	7
ENST00000542905	ENSG00000010219	0	0	3	7	0	1	2	12
ENST00000010132	ENSG00000010219	0	7.674	0	10.123	0	13.139	0	0
ENST00000536645	ENSG00000010219	0	0	0	0	0	0	0	1
ENST00000540644	ENSG00000010219	0	0	0	0	0	0	0	0
ENST00000538921	ENSG00000256748	0	0	2	0	0	0	0	35
ENST00000545571	ENSG00000010219	10.512	7.175	27.811	16.149	4.392	16.483	5.96	5.348
ENST00000536588	ENSG00000272921	3.831	0	0	0	0	0	0	0
ENST00000536137	ENSG00000010219	2.53	11.31	5.901	3	2	0	2	3.41
ENST00000541024	ENSG00000010219	4.73	14.999	9.473	5.609	4.184	1.182	0	6.352
ENST00000544671	ENSG00000010219	1.751	0	0	1.166	0	0	0	1
ENST00000544050	ENSG00000010219	11.555	18.47	26.553	4.869	0	5.871	7.268	13.799
ENST00000545990	ENSG00000111254	0	3	15	0	0	2.044	0	0
ENST00000228850	ENSG00000111254	4.22	0	0	12	0	0	0	13.189
ENST00000540967	ENSG00000111254	0	0	0	0	0	0	0	0
ENST00000536414	ENSG00000111254	0	0	0	0	0	0	0	0
ENST00000537929	ENSG00000256799	0	1	0	0	0	2	0	3
ENST00000541484	ENSG00000111254	0	0	0	0	0	0	0	0
ENST00000544636	ENSG00000111254	3.78	4	10	2	1	3.956	1	12.811
ENST00000544380	ENSG00000256381	0	0	0	0	0	0	0	0
ENST00000539573	ENSG00000139180	13.062	30.747	37.351	26.098	9.471	28.879	7.112	23.188
ENST00000648836	ENSG00000255639	6.59	14.7	31.587	0	14.005	14.704	8.622	56.133
ENST00000266544	ENSG00000139180	193.966	340.382	650.823	215.273	141.933	416.195	163.032	256.875
ENST00000542369	ENSG00000139180	0	0	1.575	2.841	0	0	0	0
ENST00000396655	ENSG00000139180	35.631	58.662	103.6	25.141	31.153	40.337	16.162	2.892
ENST00000544679	ENSG00000139180	35.487	84.849	115.1	41.348	23.538	63.165	13.388	23.263
ENST00000535050	ENSG00000139180	0	0	0	0	1.196	0	0	0
ENST00000535726	ENSG00000139180	21.328	44.2	83.412	27.747	20.249	42.579	12.782	26.357
ENST00000544675	ENSG00000139180	0	0	0	0	0	0	5.951	0
ENST00000543979	ENSG00000255639	0	0	0	0	0	2.278	0	0
ENST00000544741	ENSG00000255639	0	1.049	1.851	0	0	0	1.051	0
ENST00000540688	ENSG00000139180	12.96	24.412	28.464	10.552	4.454	14.863	8.901	6.276
ENST00000527518	ENSG00000255474	0	0	0	0	0	0	0	1
ENST00000252318	ENSG00000130035	1.146	0	2.238	2	0	0	1	1.015
ENST00000648865	ENSG00000130035	0	0	0	0	0	0	0	0
ENST00000542998	ENSG00000130035	0	0	0	0	0	0	0	0
ENST00000535354	ENSG00000130035	0	0	0	0	0	0	0	0
ENST00000664363	ENSG00000256988	0	0	3.362	0	1.839	0	3	34.566
ENST00000662877	ENSG00000256988	0	0	7.638	1.09	3.161	4	0	44.434
ENST00000542988	ENSG00000256988	0	0	0	0.91	0	0	0	0
ENST00000280684	ENSG00000151079	2	30	45.604	1	2	6	3	31
ENST00000541339	ENSG00000130035	0	1	10	0	0	0	1	17
ENST00000512511	ENSG00000255608	0	1	3	0	0	0	0	0
ENST00000658418	ENSG00000286866	0	0	1	0	0	0	0	8
ENST00000668182	ENSG00000287835	0	0	0	0	0	0	0	2
ENST00000640877	ENSG00000256654	0	0	0	0	1	2	0	9.93
ENST00000638821	ENSG00000256654	0	0	0	0	0	0	0	6.821
ENST00000382545	ENSG00000111262	1	0	14	1	0	0	0	45.437
ENST00000640962	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000543874	ENSG00000111262	0	0	0	0	0	0	0	0
ENST00000541095	ENSG00000256654	0	0	0	0	0	0	0	8
ENST00000639306	ENSG00000111262	0	0	0	0	0	0	0	0
ENST00000639680	ENSG00000111262	0	0	0	0	0	0	0	0
ENST00000640161	ENSG00000284513	0	0	3	1	0	0	0	5
ENST00000640862	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000638180	ENSG00000256654	0	0	0	2	0	0	0	5
ENST00000639005	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000638655	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000639919	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000640468	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000640212	ENSG00000256654	0	0	0	0	0	0	0	28.795
ENST00000639869	ENSG00000256654	0	0	1.708	0	0	0	0	25.017
ENST00000638455	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000640128	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000639700	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000638736	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000639573	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000540533	ENSG00000256654	0	0	1.835	0	0	0	0	0
ENST00000639114	ENSG00000256654	0	0	1.457	0	0	0	0	12
ENST00000538202	ENSG00000256654	0	0	0	0	0	0	0	3
ENST00000537214	ENSG00000255996	0	0	0	0	0	0	0	1
ENST00000252321	ENSG00000130037	1	2	8.396	1	0	0	5	31
ENST00000648143	ENSG00000285523	0	0	0	0	0	0	0	34
ENST00000669681	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000654905	ENSG00000256115	0	0	0	0	0	0	0	3
ENST00000669073	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000652862	ENSG00000256115	0	0	0	0	0	0	0	4
ENST00000544717	ENSG00000256115	0	0	0	0	0	0	0	3
ENST00000540619	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000663953	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000664597	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000655694	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000540237	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000662631	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000671564	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000654414	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000660094	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000536518	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000537192	ENSG00000256417	0	0	0	0	0	0	0	6
ENST00000544842	ENSG00000256146	0	0	2	0	0	0	1	17
ENST00000543308	ENSG00000256218	0	0	1	0	0	0	0	10
ENST00000537714	ENSG00000256417	0	0	3	0	0	0	2	2
ENST00000538430	ENSG00000255983	0	0	2	0	0	0	0	6
ENST00000423158	ENSG00000185652	0	0	0	0	0	0	0	2.89
ENST00000535299	ENSG00000185652	0	0	0	0	0	0	0	0
ENST00000543548	ENSG00000185652	0	0	0	0	0	0	0	0
ENST00000331010	ENSG00000185652	0	0	2	0	0	0	0	5.11
ENST00000544836	ENSG00000185652	0	0	0	0	0	0	0	0
ENST00000541234	ENSG00000185652	0	0	0	0	0	0	0	0
ENST00000536751	ENSG00000047617	0	0	0	0	0	0	0	0
ENST00000327087	ENSG00000047617	0	0	0	0	0	0	0	0
ENST00000650848	ENSG00000047617	0	0	0	0	0	3	0	19
ENST00000356134	ENSG00000047617	0	0	0	0	0	0	0	0
ENST00000682330	ENSG00000047617	1	3	5	5	1.147	0	0	0
ENST00000545761	ENSG00000255973	0	0	0	0	0	0	0	0
ENST00000541874	ENSG00000047617	0	0	0	0	0	0	0	1
ENST00000545860	ENSG00000047617	0	0	0	0	0.853	0	1	0
ENST00000542326	ENSG00000047617	0	0	0	0	0	0	0	5
ENST00000538154	ENSG00000047617	0	0	0	0	0	0	0	0
ENST00000540543	ENSG00000047617	0	0	0	0	0	0	0	2
ENST00000544988	ENSG00000047617	0	0	0	0	0	0	0	0
ENST00000541487	ENSG00000047617	0	0	1	0	0	0	0	2
ENST00000261405	ENSG00000110799	39	7	11	16	5	11	10.494	11
ENST00000612016	ENSG00000110799	0	0	0	1	0	0	0	9
ENST00000621700	ENSG00000110799	0	0	0	0	0	0	1.506	0
ENST00000538635	ENSG00000110799	0	0	0	0	0	0	0	0
ENST00000539641	ENSG00000110799	0	0	3	0	0	0	0	4
ENST00000321023	ENSG00000110799	0	0	0	0	0	0	2	0
ENST00000468423	ENSG00000240533	0	0	0	0	0	0	0	0
ENST00000538563	ENSG00000110799	0	0	0	0	1	0	0	0
ENST00000545906	ENSG00000110799	1	0	0	0	0	0	1	0
ENST00000540192	ENSG00000110799	0	0	0	0	0	0	0	0
ENST00000539206	ENSG00000255775	0	0	2	0	0	0	0	0
ENST00000382518	ENSG00000010278	0	0	0	0	0	0	0	6.004
ENST00000642746	ENSG00000010278	7.106	0	3.154	0	0	0	0	0
ENST00000543916	ENSG00000010278	0	0	0	0	0	0	0	4
ENST00000538834	ENSG00000010278	99.957	18.108	101.481	98.621	11.721	59.271	97.187	14.395
ENST00000645368	ENSG00000010278	1.472	0	0	0	0	0	0	0
ENST00000610354	ENSG00000010278	0	2.41	0	0	0	0	0	0
ENST00000677718	ENSG00000010278	0	0	4.24	0	0	2.775	0	12.255
ENST00000677585	ENSG00000010278	0	0	3.531	0	1.393	3.42	0	0
ENST00000679331	ENSG00000010278	22.566	7.846	8.805	12.371	0	0	13.16	0
ENST00000677318	ENSG00000010278	0	0	0	0	0	0	0	0
ENST00000677572	ENSG00000010278	0	0	0	0	0	0	1.411	0
ENST00000382519	ENSG00000010278	0	0	0	0	0	0	0	0
ENST00000546073	ENSG00000010278	0	0	0	0	0	0	0	0
ENST00000009180	ENSG00000010278	224.899	89.636	163.378	214.737	34.829	109.534	135.024	63.985
ENST00000536586	ENSG00000010278	0	0	0	0	0	0	0	0
ENST00000538418	ENSG00000010278	0	0	2.102	0	0	0	0	0
ENST00000645565	ENSG00000010278	0	0	0	0	0	0	0	0
ENST00000678719	ENSG00000010278	0	0	0	0	0	0	0	0
ENST00000382515	ENSG00000010278	0	0	0	0	0	0	0	0
ENST00000676788	ENSG00000010278	0	0	0	0	0	0	0	0
ENST00000481267	ENSG00000010278	0	0	0	0	0	0	0	0
ENST00000676764	ENSG00000010278	0	0	0	0	0	0	0	0
ENST00000646407	ENSG00000010278	0	0	73.308	0	0	0	0	26.801
ENST00000540891	ENSG00000010278	0	0	0	0	0	0	0	0
ENST00000676638	ENSG00000010278	0	0	0	9.271	2.057	0	3.218	2.561
ENST00000365448	ENSG00000202318	0	0	0	0	0	0	0	0
ENST00000537967	ENSG00000256103	0	0	0	0	0	0	0	0
ENST00000011684	ENSG00000008323	0	0	0	0	0	0	0	0
ENST00000684764	ENSG00000008323	0	0	0	0	0	0	0	0
ENST00000536531	ENSG00000008323	1	0	0	0	0	0	0	0
ENST00000538208	ENSG00000008323	0	0	0	0	0	0	0	2
ENST00000396988	ENSG00000008323	0	0	0	0	0	0	0	0
ENST00000449001	ENSG00000008323	0	0	0	0	0	0	0	1
ENST00000543000	ENSG00000008323	0	0	0	0	0	0	0	0
ENST00000535616	ENSG00000008323	0	0	0	0	0	0	0	0
ENST00000544743	ENSG00000008323	0	0	0	0	0	0	0	0
ENST00000304581	ENSG00000008323	0	0	0	0	0	0	0	0
ENST00000534885	ENSG00000067182	17.835	2.949	10.734	9.381	18.833	0	2.649	0
ENST00000162749	ENSG00000067182	600.315	117.851	219.94	646.975	815.746	290.559	443.875	80.796
ENST00000698337	ENSG00000067182	0	11.749	0	0	0	0	0	0
ENST00000698338	ENSG00000067182	63.064	18.007	31.892	83.389	140.915	31.291	86.438	47.188
ENST00000366159	ENSG00000067182	86.724	21.463	32.104	87.884	146.573	41.837	141.827	15.36
ENST00000437813	ENSG00000067182	22.339	0	0	23.472	40.956	0	32.485	8.153
ENST00000698339	ENSG00000067182	0	0	0	0	0	0	0	0
ENST00000698340	ENSG00000067182	6.942	0	8.536	0	0	6.545	5.384	3.751
ENST00000535958	ENSG00000067182	2.934	0	0	12.019	20.08	14.729	2.973	0
ENST00000440083	ENSG00000067182	73.46	25.016	36.286	93.338	150.598	26.98	84.828	38.097
ENST00000543995	ENSG00000067182	1.545	0	0	1.602	9.29	0	3.971	0
ENST00000540022	ENSG00000067182	0	0	0	0	0	0	0	0
ENST00000537842	ENSG00000067182	0	0	0	0	0	0	0	0
ENST00000535038	ENSG00000067182	31.073	0	2.891	33.496	9.84	7.624	5.941	20.072
ENST00000539372	ENSG00000067182	257.123	46.049	86.939	242.603	463.712	103.269	231.777	126.549
ENST00000543048	ENSG00000067182	0	0	0	0	0	0	0	0
ENST00000536194	ENSG00000067182	136.14	18.69	80.404	217.595	393.686	118.222	171.463	46.042
ENST00000538363	ENSG00000067182	45.506	6.226	3.274	20.247	16.771	14.943	25.389	24.992
ENST00000582559	ENSG00000265388	0	0	0	0	0	0	0	0
ENST00000360168	ENSG00000111319	0	0	0	0	0	0	0	11
ENST00000540037	ENSG00000111319	7	1	3	0	14	3.1	0	0
ENST00000228916	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000338748	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000396966	ENSG00000111319	0	0	0	1	0	0	0	0
ENST00000543768	ENSG00000111319	0	0	0	0	0	3.9	0	0
ENST00000539953	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000457871	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000366131	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000539030	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000538979	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000541249	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000542966	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000536087	ENSG00000111319	0	0	0	0	0	0	0	6
ENST00000544882	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000536176	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000543585	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000536788	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000542260	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000542436	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000538957	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000545605	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000536411	ENSG00000111319	0	0	0	0	0	0	0	0
ENST00000546296	ENSG00000111321	0	0	0	0	0	0	0	1
ENST00000542830	ENSG00000111321	0	0	0	0	0	0	0	0
ENST00000539925	ENSG00000111321	0	0	0	0	0	0	0	0
ENST00000228918	ENSG00000111321	191.857	46.252	83.448	123.106	218.681	95.631	144.552	39.522
ENST00000536876	ENSG00000111321	0	5.195	0	3.51	1.664	0	1.715	0
ENST00000535739	ENSG00000111321	1.621	0	0	1.554	5.63	2.119	1.599	1.946
ENST00000543190	ENSG00000111321	0	0	2.177	0	0	0	0	0
ENST00000545445	ENSG00000111321	1.45	0	0	0	2.391	0	2.322	0
ENST00000544454	ENSG00000111321	1.042	0	0	2.254	1.012	0	1.085	2.363
ENST00000541102	ENSG00000111321	0	0	1.877	0	5.463	0	0	0
ENST00000440421	ENSG00000111321	11.675	4	6.587	2.232	18.898	7	13.741	3
ENST00000444814	ENSG00000111321	26.484	3	12.413	16.768	58.102	3	13.259	16
ENST00000541005	ENSG00000111321	0	1.254	0	0	1.29	0	1.227	0
ENST00000543542	ENSG00000111321	0	0	1	0	4	0	0	0
ENST00000441074	ENSG00000111321	52.871	12.298	17.499	36.575	71.869	40.25	29.501	49.169
ENST00000663143	ENSG00000256433	9.123	0	0	4.655	12.838	0	9.226	0
