tx	gene_id	H2	H27	H45	H47	H56	H74	H87	H91
ENST00000644123	ENSG00000111203	0	0	0	0	0	0	0	0
ENST00000644517	ENSG00000111203	3.169467	16.112408	28.822273	2.051955	2.457076	4.1539	7.708508	22.040034
ENST00000228799	ENSG00000111203	27.470012	103.6201	179.209537	54.402576	31.938473	98.365684	45.023664	214.276985
ENST00000543029	ENSG00000111203	8.099277	41.169537	29.289973	11.356299	6.809735	26.330385	12.327723	63.9501
ENST00000537851	ENSG00000111203	2.949818	13.152896	18.468092	3.469455	4.967108	8.493293	0	0
ENST00000540929	ENSG00000111203	0	0	0	14.03182	4.589783	13.78213	0	49.980836
ENST00000541659	ENSG00000111203	0	59.572049	72.044538	0	30.397708	44.838902	0	103.677482
ENST00000535564	ENSG00000111203	0	0	0	0	0	0	0	192.819647
ENST00000645513	ENSG00000111203	0.695472	0	6.529065	2.711788	0.9675	1.782614	3.146378	0
ENST00000537183	ENSG00000111203	15.62288	45.958375	64.599095	26.461755	15.702637	40.986186	20.95943	125.357065
ENST00000643039	ENSG00000111203	3.397154	8.804655	14.312208	0	3.469078	8.807552	2.434585	28.936308
ENST00000534935	ENSG00000111203	0	0	6.710461	0	0	0	0	15.353531
ENST00000540662	ENSG00000111203	4.586515	4.173987	0	8.649842	0	0	4.819239	0
ENST00000538822	ENSG00000111203	0	0	0	0	0	0	20.339665	0
ENST00000691601	ENSG00000288984	0	0	0	0	0	0	0	35.761654
ENST00000337508	ENSG00000053702	0	0.481335	0.914362	0	0	0	0	23.085583
ENST00000542990	ENSG00000053702	0	0	0	0	0	0	0	0
ENST00000542386	ENSG00000053702	0	0	0	0	0	0	0	0
ENST00000552005	ENSG00000111203	0	26.175715	19.14018	7.630698	16.166708	19.22123	0	100.242154
ENST00000537710	ENSG00000111203	0	0	0	0	0	0	0	0
ENST00000637658	ENSG00000283297	0	0	0	0	0	0	0	5.128908
ENST00000540300	ENSG00000111203	0	0	25.821333	0	0	0	0	0
ENST00000545509	ENSG00000111203	1.613893	8.172019	35.155853	5.837334	6.900792	12.988212	1.585311	69.370605
ENST00000359843	ENSG00000111206	0	0	0	0	0	0	0	0
ENST00000536066	ENSG00000111206	0	0	0	0	0.448515	0	0	24.253138
ENST00000627656	ENSG00000111206	0	2.714348	0	0	0	0	0	11.541738
ENST00000342628	ENSG00000111206	0	0	0	0	0	0	0	0
ENST00000361953	ENSG00000111206	0.272724	0	2.201031	1.753899	0	1.273621	4.164519	0
ENST00000535350	ENSG00000111206	0	0	0	0	0	0	0	0
ENST00000366362	ENSG00000111206	0	0	2.243816	0	0	0	0	59.789737
ENST00000538564	ENSG00000111206	0	4.646572	0	0	0	0	0	0
ENST00000537018	ENSG00000111206	2.71913	0	0	0	2.172784	2.590566	0	0
ENST00000545049	ENSG00000111206	0	0	1.80018	0	0	0	0	0
ENST00000536063	ENSG00000171792	0	0	0	0	0	0	0	0
ENST00000538636	ENSG00000171792	0	0	11.533062	0	0	0	24.326116	0
ENST00000461997	ENSG00000171792	0	0	15.930612	4.877084	6.97988	4.52502	8.32962	0
ENST00000618250	ENSG00000171792	0	0	0	6.809664	0	1.600118	0	0
ENST00000464682	ENSG00000171792	0	0	13.669464	0	2.263662	23.749053	3.816972	0
ENST00000366285	ENSG00000171792	0	0	0	0	0	0	0	0
ENST00000535978	ENSG00000171792	0	0	0	0	0	0	0	0
ENST00000538700	ENSG00000171792	6.749542	24.901867	35.544013	0	0	0	0	93.40815
ENST00000489288	ENSG00000171792	24.951244	66.243185	99.239242	23.830196	17.947692	47.124442	18.927528	190.036615
ENST00000540184	ENSG00000078246	0	5.421781	0	0	2.922977	1.728231	0	0
ENST00000619883	ENSG00000278356	0	11.444521	30.14385	11.462337	5.597291	0	14.663656	112.42149
ENST00000623153	ENSG00000171792	0	0	32.250183	13.476228	0	0	0	0
ENST00000544943	ENSG00000078246	0	0	0	0	0	0	7.892569	0
ENST00000538354	ENSG00000078246	0	7.688522	3.951042	0	0	2.874816	0	5.595847
ENST00000545331	ENSG00000078246	0	0	0	0	0	0	0	0
ENST00000448120	ENSG00000078246	4.170811	6.168101	6.921975	2.321638	0	4.842235	1.746594	27.597793
ENST00000397132	ENSG00000078246	0	1.412539	7.138232	0	2.379444	0	0	0
ENST00000541678	ENSG00000078246	0	0	0	0	0	0	0	0
ENST00000538704	ENSG00000078246	0	0	0	0	0	0	0	0
ENST00000517187	ENSG00000252996	0	0	0	0	0	0	0	0
ENST00000358409	ENSG00000197905	0	0	0	0	0	0	0	0
ENST00000359864	ENSG00000197905	0	0	0	0	0	0	0	3.02402
ENST00000540314	ENSG00000197905	0	0	0	0	3.343187	0	0	0
ENST00000536826	ENSG00000197905	0	0	0	0	0	0	0	0
ENST00000543035	ENSG00000197905	0	0	0	0	0	0	0	0
ENST00000397122	ENSG00000197905	0	0	0	1.927951	0	0	0	0
ENST00000443986	ENSG00000197905	0	0	0	0	0	0	0	0
ENST00000544666	ENSG00000197905	0	0	0	0	0	0	0	0
ENST00000513358	ENSG00000250899	0.226157	0	0.701131	0	0	0	0	57.885228
ENST00000702271	ENSG00000289980	0	0	0	0	0	0	0	20.323534
ENST00000483097	ENSG00000234589	0	0	0	0	0	0	0	24.897287
ENST00000537971	ENSG00000011105	4.544862	0	0	0	0	4.389382	0	62.176136
ENST00000444315	ENSG00000011105	0	0	0	0	0	0	0	0
ENST00000011898	ENSG00000011105	0	4.775038	11.200516	13.958425	2.236097	0	7.43944	0
ENST00000649909	ENSG00000011105	0	5.532222	0	0	0	0	0	0
ENST00000539631	ENSG00000011105	0	7.130871	3.598736	0	0	0	4.447275	204.11016
ENST00000620330	ENSG00000278469	0	0	0	0	0	0	0	0
ENST00000539784	ENSG00000256197	0	0	0	0	0	0	4.771471	0
ENST00000619492	ENSG00000275850	0	0	1.601193	0	0	0	0	38.908004
ENST00000640568	ENSG00000011105	0.713591	0	0	0	0	0	0	36.40202
ENST00000407263	ENSG00000011105	0	0	5.122134	0	0	0	0	15.309143
ENST00000495392	ENSG00000227081	86.086192	406.524008	165.038824	0	122.618305	87.211447	42.03989	513.750132
ENST00000431374	ENSG00000011105	0	0	0	0	0	0	0	0
ENST00000492305	ENSG00000011105	0	0	0	0	0	0	0	65.719881
ENST00000505276	ENSG00000291189	0	0	0.55917	0	0	0	0	27.886845
ENST00000635814	ENSG00000250770	0	0	0	0	0	0	0	0
ENST00000636557	ENSG00000291189	0	0	0.422864	0	0.749499	0.38513	0	33.743764
ENST00000637529	ENSG00000291189	0	0	0	0	0	0	0	3.42344
ENST00000662026	ENSG00000287712	0	0	0	0	0	0	0	35.2486
ENST00000701724	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000689465	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000689237	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000692435	ENSG00000291189	0	0	0	0	0	0	0	65.223636
ENST00000686978	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000701216	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000700804	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000688836	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000687853	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000685534	ENSG00000291189	0	0	0	0.464948	0.431193	0	0	22.394177
ENST00000689589	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000686557	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000432994	ENSG00000236908	0	0.438245	2.911365	0	0	0	0.524458	41.511761
ENST00000543036	ENSG00000236908	0	0	0	0	0	0	0	0
ENST00000693097	ENSG00000291189	0	0	0	0	0	1.455253	0	49.013134
ENST00000686448	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000702300	ENSG00000291189	0	0	0	0	0	0	0	0
ENST00000542449	ENSG00000257048	0	0	0	0	0	0	0	0
ENST00000452611	ENSG00000111218	0	0	0	0	0	0	0	0
ENST00000703587	ENSG00000290204	0	0	0	0	0	0	0	24.662059
ENST00000546078	ENSG00000256691	0	0	0	0	0	0	0	0
ENST00000468701	ENSG00000243507	0	0	0	0	0	0	0	0
ENST00000673532	ENSG00000287243	0	0	0	0	0.176308	0	0	35.233492
ENST00000656838	ENSG00000287243	0	0	0	0	0	0	0	0
ENST00000668740	ENSG00000287243	0	0	1.324423	0	0	0	0	0
ENST00000382622	ENSG00000111218	0	0	0	0	0	0	0	0
ENST00000543701	ENSG00000111218	0	0	0.808348	0	0	0	0	42.523808
ENST00000261252	ENSG00000111218	0	0	0	0	0	0	0	2.326491
ENST00000333750	ENSG00000130038	6.300652	15.846797	31.619948	21.651429	18.423015	16.529798	19.841047	63.304843
ENST00000624384	ENSG00000280202	6.597803	47.463778	54.147106	37.293976	34.689186	27.52102	19.032155	180.034181
ENST00000440314	ENSG00000130038	25.60836	84.056782	71.018109	50.835941	42.470502	53.085103	41.039103	75.170328
ENST00000535292	ENSG00000130038	15.067846	36.379879	9.425552	23.967106	11.974407	2.921392	7.788168	47.630049
ENST00000252322	ENSG00000130038	12.840053	50.987048	97.906144	52.814156	26.466589	45.388979	10.034852	48.772401
ENST00000514026	ENSG00000130038	3.907331	14.674442	25.671344	15.729905	11.292714	11.366684	10.79532	74.725807
ENST00000410406	ENSG00000222338	0	0	0	0	0	0	0	0
ENST00000535507	ENSG00000130038	5.265687	17.65611	35.974025	17.596689	9.223461	19.132068	10.564724	69.241624
ENST00000637958	ENSG00000283138	2.276511	0	7.735291	0	0	0	0	14.602908
ENST00000638100	ENSG00000283138	0	0	0	0	0	0	0	0
ENST00000416739	ENSG00000111224	8.31222	46.128243	95.323629	37.376074	24.866938	38.359847	30.225313	118.817355
ENST00000427057	ENSG00000111224	0	4.439183	56.292795	33.007222	17.357042	9.726396	41.220184	94.049951
ENST00000458162	ENSG00000111224	1.900267	67.233904	0	4.10905	11.065463	0	0	24.830133
ENST00000228820	ENSG00000111224	16.638273	0	0	0	0	0	0	0
ENST00000447133	ENSG00000111224	0	0	45.084183	0	0	36.581872	0	0
ENST00000476985	ENSG00000111224	6.639139	0	29.045152	9.930367	0	3.62869	6.385727	13.31809
ENST00000453942	ENSG00000111224	0	29.884875	36.373361	9.298235	13.493843	22.828819	39.393769	58.69154
ENST00000450737	ENSG00000111224	44.766391	104.761034	153.589596	108.508201	99.251851	152.922823	49.591086	122.66641
ENST00000237841	ENSG00000118976	0	0	1.219645	0	0	0.370292	0	37.457727
ENST00000663241	ENSG00000256862	0	0	0	0	0	0	0	0
ENST00000649371	ENSG00000256862	0	0	0	0	1.339093	0	0	11.437215
ENST00000537149	ENSG00000256862	0	0	0	0	0	0	0	0
ENST00000654573	ENSG00000256862	0	0	0	0	0	0	0	0
ENST00000668261	ENSG00000256862	0	0	0	0	0	0	0	0
ENST00000545357	ENSG00000256862	0	0	0	0	0	0	0	0
ENST00000545163	ENSG00000256862	6.248171	28.534634	110.41588	4.899979	30.134867	34.806455	22.359401	117.11476
ENST00000701907	ENSG00000288729	0	0	0	0	0	0	0	0
ENST00000690597	ENSG00000288729	0	0	0	0	0	0	0	0
ENST00000687881	ENSG00000288729	0	0	0	0	0	0	0	31.40872
ENST00000669712	ENSG00000256969	0	0	0	0	0	0	0	0
ENST00000654858	ENSG00000256969	0	0	0	0	0	0	0	0
ENST00000543206	ENSG00000256969	0	0	0	0	0	0	0	0
ENST00000536141	ENSG00000256969	0	0	6.651699	0	0	0	0	0
ENST00000456928	ENSG00000256356	3.235951	16.572015	24.640891	1.208004	2.243727	8.049985	1.59126	33.922359
ENST00000489396	ENSG00000242444	0	0	0	0	0	0	0	29.903009
ENST00000393388	ENSG00000242444	0	0	0	0	0	0	0	0
ENST00000689188	ENSG00000289105	0	0	0	0	0	0	0	0
ENST00000656828	ENSG00000255920	0	0	0	0	0	0	0	23.629576
ENST00000539135	ENSG00000255920	0	0	0	0	3.61974	0	0	0
ENST00000663068	ENSG00000255920	0	0	0	0	0	0	0	0
ENST00000646245	ENSG00000255920	0	0	0	0	0	0	2.29957	0
ENST00000646756	ENSG00000255920	0	0	0	0	0	0	0	53.920328
ENST00000646138	ENSG00000255920	0	2.294313	2.183047	0.521779	0.968346	0.993676	0	0
ENST00000537370	ENSG00000255920	0	0	0	0	0	0	0	0
ENST00000676411	ENSG00000118971	0.73097	1.973196	8.365289	1.039987	0.895792	7.051666	1.426726	19.31784
ENST00000676279	ENSG00000118971	0	2.748641	0	0	3.856381	0	0	0
ENST00000536537	ENSG00000118971	0	0	2.779182	0	0	0	0	0
ENST00000675880	ENSG00000118971	0	0	0	0	0	0	0	0
ENST00000261254	ENSG00000118971	69.156943	340.68245	548.547585	127.539063	106.978967	318.234956	108.336673	730.317428
ENST00000648100	ENSG00000285901	2.849207	18.946026	13.238138	7.308245	0	12.856317	0	0
ENST00000674624	ENSG00000285901	0	0	0	0	0	0	0	25.453145
ENST00000675468	ENSG00000118971	0	0	0	0	0	0	0	0
ENST00000702726	ENSG00000290063	0	0	0	0	0	0	0	0
ENST00000536795	ENSG00000118971	6.88793	4.127025	26.294413	8.098123	3.831609	38.176703	5.458519	14.438772
ENST00000541542	ENSG00000118971	0	0	0	0	0	0	0	0
ENST00000635110	ENSG00000078237	0	3.752833	5.303994	0	0	2.6446	9.725104	3.252473
ENST00000179259	ENSG00000078237	21.723142	35.077049	59.381275	43.677563	29.899519	36.361371	43.842674	232.606526
ENST00000649073	ENSG00000213970	0	0	0	0	0	0	0	34.366527
ENST00000493323	ENSG00000213970	0	0	0	0	0	0	0	24.449585
ENST00000539671	ENSG00000078237	0	0	0	0	0	0	0	0
ENST00000537251	ENSG00000078237	17.038916	22.624198	0	0	0	0	0	0
ENST00000237837	ENSG00000118972	0	0	0.832427	0	0.368834	0	0	15.977719
ENST00000648269	ENSG00000118972	0	0	2.021135	0	0.598341	0	0	36.164657
ENST00000535390	ENSG00000111241	0	0	0	0	0	0	0	0
ENST00000543077	ENSG00000111241	0	0	0	0	0	0	0	0
ENST00000228837	ENSG00000111241	0	0	0	0	0	0	0	6.413933
ENST00000261250	ENSG00000047621	20.963469	65.509287	84.361364	31.201667	21.390185	38.003586	18.756475	143.685303
ENST00000545746	ENSG00000047621	0	17.581469	3.544544	0	0	11.681793	0	0
ENST00000544258	ENSG00000047621	0	0	0	0	0	0	3.799919	11.185973
ENST00000509318	ENSG00000047621	6.586996	11.021228	14.864594	3.541365	6.776395	10.032546	4.589003	84.252363
ENST00000541014	ENSG00000047621	0	0	0	0	0	2.556487	2.631586	0
ENST00000544697	ENSG00000047621	0	0	2.89783	0	0	0	3.389828	0
ENST00000535887	ENSG00000047621	4.813561	39.774283	55.926791	21.670828	11.206865	35.45674	23.483947	16.171367
ENST00000542080	ENSG00000047621	0	0	0	0	0	0	0	0
ENST00000535030	ENSG00000047621	12.748692	22.493047	4.49455	11.972568	5.018614	10.987925	18.883259	0
ENST00000536346	ENSG00000111247	0	3.183969	0	0	0	0	0	0
ENST00000536886	ENSG00000111247	0	8.084234	0	0	0	0	0	0
ENST00000544110	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000398012	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000535558	ENSG00000111247	0	0	3.138143	0	0	0	0	0
ENST00000442992	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000228843	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000352618	ENSG00000111247	1.58088	7.640301	0	0	1.095566	5.616216	0	3.434998
ENST00000538817	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000544927	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000536117	ENSG00000111247	0	0	8.416476	0	0	0	0	0
ENST00000544173	ENSG00000111247	0	0	0	0	0	0	0	0
ENST00000544029	ENSG00000111247	1.440652	0	0	0	2.122321	0	11.735195	0
ENST00000544931	ENSG00000111247	0	0	18.551996	5.750168	0	0	1.884844	31.896996
ENST00000543431	ENSG00000010219	0	2.184529	1.900927	0	0	0	0	3.571678
ENST00000539701	ENSG00000010219	1.046205	0	5.041692	0	0	0	2.102347	0
ENST00000537719	ENSG00000010219	0	0	0	0	0	0	0	0
ENST00000539309	ENSG00000010219	0	0	0	0	0	0	0	0
ENST00000538520	ENSG00000010219	0	0	0	0	0	0	7.967658	0
ENST00000539490	ENSG00000010219	0	0	0	0	0	0	0	70.65717
ENST00000540757	ENSG00000010219	7.737279	5.2263	24.308002	13.46538	8.460953	14.931067	4.191002	60.534291
ENST00000536157	ENSG00000010219	1.292766	0	0.991855	3.399229	2.598792	1.698391	1.143389	24.386206
ENST00000542905	ENSG00000010219	0	0	4.760481	10.608858	0	1.439113	3.972529	72.705645
ENST00000010132	ENSG00000010219	0	5.817344	0	7.004065	0	8.652156	0	0
ENST00000536645	ENSG00000010219	0	0	0	0	0	0	0	28.253617
ENST00000540644	ENSG00000010219	0	0	0	0	0	0	0	0
ENST00000538921	ENSG00000256748	0	0	1.95846	0	0	0	0	131.22695
ENST00000545571	ENSG00000010219	12.59772	14.219733	53.901211	29.883427	7.643636	28.936461	14.427651	39.513163
ENST00000536588	ENSG00000272921	4.882983	0	0	0	0	0	0	0
ENST00000536137	ENSG00000010219	5.79525	43.397096	22.978959	11.130387	7.111583	0	9.606406	50.123468
ENST00000541024	ENSG00000010219	10.00029	53.007982	33.769051	19.057469	13.58146	3.795174	0	85.634295
ENST00000544671	ENSG00000010219	5.552667	0	0	6.22741	0	0	0	20.995424
ENST00000544050	ENSG00000010219	30.847636	82.967928	122.673678	21.413842	0	24.325022	41.216888	239.653516
ENST00000545990	ENSG00000111254	0	1.180398	5.596389	0	0	0.694714	0	0
ENST00000228850	ENSG00000111254	1.009764	0	0	4.258763	0	0	0	18.795709
ENST00000540967	ENSG00000111254	0	0	0	0	0	0	0	0
ENST00000536414	ENSG00000111254	0	0	0	0	0	0	0	0
ENST00000537929	ENSG00000256799	0	3.1315	0	0	0	5.651091	0	35.625621
ENST00000541484	ENSG00000111254	0	0	0	0	0	0	0	0
ENST00000544636	ENSG00000111254	8.300357	14.694971	37.161484	7.08273	3.388198	13.229218	4.589003	179.887136
ENST00000544380	ENSG00000256381	0	0	0	0	0	0	0	0
ENST00000539573	ENSG00000139180	36.72172	145.687517	182.920428	121.639501	42.707058	126.713632	42.677736	426.204768
ENST00000648836	ENSG00000255639	1.585569	5.785976	11.788584	0	4.630243	4.998928	4.058967	80.43841
ENST00000266544	ENSG00000139180	17.707095	50.742298	91.568887	28.968852	17.654723	53.387051	28.975227	138.91821
ENST00000542369	ENSG00000139180	0	0	6.395364	10.990474	0	0	0	0
ENST00000396655	ENSG00000139180	32.993749	89.548711	153.286141	35.531807	41.222218	54.147917	29.952481	16.344883
ENST00000544679	ENSG00000139180	48.220126	191.011088	254.746648	87.350226	46.885793	126.502377	36.943214	196.021571
ENST00000535050	ENSG00000139180	0	0	0	0	5.119552	0	0	0
ENST00000535726	ENSG00000139180	22.795664	78.008419	143.353892	45.538055	31.187184	66.333261	27.473614	172.850841
ENST00000544675	ENSG00000139180	0	0	0	0	0	0	14.357315	0
ENST00000543979	ENSG00000255639	0	0	0	0	0	3.939226	0	0
ENST00000544741	ENSG00000255639	0	2.415933	4.195716	0	0	0	2.967301	0
ENST00000540688	ENSG00000139180	23.686818	74.3281	86.562906	30.60297	12.278496	40.775471	33.570638	72.376955
ENST00000527518	ENSG00000255474	0	0	0	0	0	0	0	4.437343
ENST00000252318	ENSG00000130035	0.407561	0	1.240175	1.059814	0	0	0.698316	2.159064
ENST00000648865	ENSG00000130035	0	0	0	0	0	0	0	0
ENST00000542998	ENSG00000130035	0	0	0	0	0	0	0	0
ENST00000535354	ENSG00000130035	0	0	0	0	0	0	0	0
ENST00000664363	ENSG00000256988	0	0	2.171247	0	1.054663	0	2.439502	85.602252
ENST00000662877	ENSG00000256988	0	0	3.504574	0.478204	1.285652	1.671362	0	78.251118
ENST00000542988	ENSG00000256988	0	0	0	5.412039	0	0	0	0
ENST00000280684	ENSG00000151079	0.395481	9.698888	13.961477	0.29276	0.542079	1.67367	1.158944	36.450878
ENST00000541339	ENSG00000130035	0	0.871718	8.342238	0	0	0	1.049172	54.336559
ENST00000512511	ENSG00000255608	0	3.836892	11.682255	0	0	0	0	0
ENST00000658418	ENSG00000286866	0	0	0.988587	0	0	0	0	30.280055
ENST00000668182	ENSG00000287835	0	0	0	0	0	0	0	5.449402
ENST00000640877	ENSG00000256654	0	0	0	0	0.320998	0.660267	0	13.81792
ENST00000638821	ENSG00000256654	0	0	0	0	0	0	0	15.669517
ENST00000382545	ENSG00000111262	0.095661	0	2.064455	0.141036	0	0	0	25.752963
ENST00000640962	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000543874	ENSG00000111262	0	0	0	0	0	0	0	0
ENST00000541095	ENSG00000256654	0	0	0	0	0	0	0	159.655726
ENST00000639306	ENSG00000111262	0	0	0	0	0	0	0	0
ENST00000639680	ENSG00000111262	0	0	0	0	0	0	0	0
ENST00000640161	ENSG00000284513	0	0	2.390516	0.761634	0	0	0	15.267778
ENST00000640862	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000638180	ENSG00000256654	0	0	0	2.856225	0	0	0	28.555729
ENST00000639005	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000638655	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000639919	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000640468	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000640212	ENSG00000256654	0	0	0	0	0	0	0	45.541634
ENST00000639869	ENSG00000256654	0	0	0.614902	0	0	0	0	34.581029
ENST00000638455	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000640128	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000639700	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000638736	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000639573	ENSG00000256654	0	0	0	0	0	0	0	0
ENST00000540533	ENSG00000256654	0	0	1.096562	0	0	0	0	0
ENST00000639114	ENSG00000256654	0	0	1.001818	0	0	0	0	31.633037
ENST00000538202	ENSG00000256654	0	0	0	0	0	0	0	17.02238
ENST00000537214	ENSG00000255996	0	0	0	0	0	0	0	15.00268
ENST00000252321	ENSG00000130037	0.277251	0.907403	3.616132	0.411826	0	0	2.715332	51.252194
ENST00000648143	ENSG00000285523	0	0	0	0	0	0	0	56.254582
ENST00000669681	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000654905	ENSG00000256115	0	0	0	0	0	0	0	8.204749
ENST00000669073	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000652862	ENSG00000256115	0	0	0	0	0	0	0	14.488509
ENST00000544717	ENSG00000256115	0	0	0	0	0	0	0	14.067926
ENST00000540619	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000663953	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000664597	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000655694	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000540237	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000662631	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000671564	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000654414	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000660094	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000536518	ENSG00000256115	0	0	0	0	0	0	0	0
ENST00000537192	ENSG00000256417	0	0	0	0	0	0	0	36.003949
ENST00000544842	ENSG00000256146	0	0	0.729678	0	0	0	0.460208	23.815083
ENST00000543308	ENSG00000256218	0	0	0.779909	0	0	0	0	29.889137
ENST00000537714	ENSG00000256417	0	0	8.979438	0	0	0	7.426655	22.705581
ENST00000538430	ENSG00000255983	0	0	2.001518	0	0	0	0	22.988355
ENST00000423158	ENSG00000185652	0	0	0	0	0	0	0	11.731664
ENST00000535299	ENSG00000185652	0	0	0	0	0	0	0	0
ENST00000543548	ENSG00000185652	0	0	0	0	0	0	0	0
ENST00000331010	ENSG00000185652	0	0	2.994231	0	0	0	0	29.219561
ENST00000544836	ENSG00000185652	0	0	0	0	0	0	0	0
ENST00000541234	ENSG00000185652	0	0	0	0	0	0	0	0
ENST00000536751	ENSG00000047617	0	0	0	0	0	0	0	0
ENST00000327087	ENSG00000047617	0	0	0	0	0	0	0	0
ENST00000650848	ENSG00000047617	0	0	0	0	0	0.914759	0	24.420527
ENST00000356134	ENSG00000047617	0	0	0	0	0	0	0	0
ENST00000682330	ENSG00000047617	0.215068	1.055083	1.666086	1.593204	0.338576	0	0	0
ENST00000545761	ENSG00000255973	0	0	0	0	0	0	0	0
ENST00000541874	ENSG00000047617	0	0	0	0	0	0	0	10.262489
ENST00000545860	ENSG00000047617	0	0	0	0	2.363257	0	3.791574	0
ENST00000542326	ENSG00000047617	0	0	0	0	0	0	0	70.661891
ENST00000538154	ENSG00000047617	0	0	0	0	0	0	0	0
ENST00000540543	ENSG00000047617	0	0	0	0	0	0	0	53.835764
ENST00000544988	ENSG00000047617	0	0	0	0	0	0	0	0
ENST00000541487	ENSG00000047617	0	0	3.576128	0	0	0	0	27.047082
ENST00000261405	ENSG00000110799	3.36392	0.985908	1.461989	2.033906	0.587468	1.332941	1.761887	5.61968
ENST00000612016	ENSG00000110799	0	0	0	4.055131	0	0	0	144.380149
ENST00000621700	ENSG00000110799	0	0	0	0	0	0	7.332054	0
ENST00000538635	ENSG00000110799	0	0	0	0	0	0	0	0
ENST00000539641	ENSG00000110799	0	0	8.124767	0	0	0	0	41.146372
ENST00000321023	ENSG00000110799	0	0	0	0	0	0	2.701059	0
ENST00000468423	ENSG00000240533	0	0	0	0	0	0	0	0
ENST00000538563	ENSG00000110799	0	0	0	0	2.328806	0	0	0
ENST00000545906	ENSG00000110799	1.45765	0	0	0	0	0	2.970105	0
ENST00000540192	ENSG00000110799	0	0	0	0	0	0	0	0
ENST00000539206	ENSG00000255775	0	0	5.908587	0	0	0	0	0
ENST00000382518	ENSG00000010278	0	0	0	0	0	0	0	20.160739
ENST00000642746	ENSG00000010278	5.086795	0	3.574709	0	0	0	0	0
ENST00000543916	ENSG00000010278	0	0	0	0	0	0	0	24.784103
ENST00000538834	ENSG00000010278	61.975936	18.444358	99.202599	92.131181	10.202572	52.662995	119.376454	53.878363
ENST00000645368	ENSG00000010278	0.723718	0	0	0	0	0	0	0
ENST00000610354	ENSG00000010278	0	2.613518	0	0	0	0	0	0
ENST00000677718	ENSG00000010278	0	0	1.573746	0	0	0.938132	0	17.464402
ENST00000677585	ENSG00000010278	0	0	1.774896	0	0.621078	1.565269	0	0
ENST00000679331	ENSG00000010278	14.475685	8.270523	8.913753	11.967959	0	0	16.736483	0
ENST00000677318	ENSG00000010278	0	0	0	0	0	0	0	0
